Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
30430,11260,2021-03-22,34,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30431,11260,2021-03-23,28,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30432,11260,2021-03-24,17,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30433,11260,2021-03-25,14,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30434,11260,2021-03-26,27,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30435,11260,2021-03-27,22,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30436,11260,2021-03-28,19,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30437,11260,2021-03-29,10,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30438,11260,2021-03-30,13,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30439,11260,2021-03-31,10,Good,PM2.5,3,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30440,11260,2021-04-01,21,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30441,11260,2021-04-02,53,Moderate,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30442,11260,2021-04-03,20,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30443,11260,2021-04-04,11,Good,PM2.5,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30444,11260,2021-04-05,11,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30445,11260,2021-04-06,38,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30446,11260,2021-04-07,59,Moderate,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30447,11260,2021-04-08,8,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30448,11260,2021-04-09,12,Good,PM2.5,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30449,11260,2021-04-10,16,Good,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30450,11260,2021-04-11,21,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30451,11260,2021-04-12,31,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30452,11260,2021-04-13,16,Good,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30453,11260,2021-04-14,12,Good,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30454,11260,2021-04-15,51,Moderate,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30455,11260,2021-04-16,53,Moderate,PM10,5,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
30456,11260,2021-04-17,59,Moderate,PM10,4,Anchorage,AK,Alaska,61.1508,-149.1091,248902.0,66.0,America/Anchorage
