Unnamed: 0,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
18669,39300,2022-03-08,44,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18670,39300,2022-03-09,42,Good,Ozone,4,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18671,39300,2022-03-10,41,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18672,39300,2022-03-11,44,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18673,39300,2022-03-12,41,Good,Ozone,5,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18674,39300,2022-03-13,40,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18675,39300,2022-03-14,44,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18676,39300,2022-03-15,47,Good,Ozone,3,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18677,39300,2022-03-16,48,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18678,39300,2022-03-17,46,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18679,39300,2022-03-18,61,Moderate,Ozone,5,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18680,39300,2022-03-19,43,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18681,39300,2022-03-20,33,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18682,39300,2022-03-21,44,Good,Ozone,4,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18683,39300,2022-03-22,44,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18684,39300,2022-03-23,37,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18685,39300,2022-03-24,38,Good,Ozone,5,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18686,39300,2022-03-25,37,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18687,39300,2022-03-26,32,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18688,39300,2022-03-27,29,Good,Ozone,4,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18689,39300,2022-03-28,36,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18690,39300,2022-03-29,37,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18691,39300,2022-03-30,41,Good,Ozone,3,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
18692,39300,2022-03-31,47,Good,Ozone,2,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148295,39300,2021-01-01,51,Moderate,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148296,39300,2021-01-02,33,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148297,39300,2021-01-03,31,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148298,39300,2021-01-04,28,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148299,39300,2021-01-05,28,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148300,39300,2021-01-06,29,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148301,39300,2021-01-07,30,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148302,39300,2021-01-08,30,Good,NO2,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148303,39300,2021-01-09,33,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148304,39300,2021-01-10,36,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148305,39300,2021-01-11,56,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148306,39300,2021-01-12,55,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148307,39300,2021-01-13,53,Moderate,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148308,39300,2021-01-14,78,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148309,39300,2021-01-15,60,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148310,39300,2021-01-16,38,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148311,39300,2021-01-17,28,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148312,39300,2021-01-18,30,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148313,39300,2021-01-19,30,Good,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148314,39300,2021-01-20,35,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148315,39300,2021-01-21,36,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148316,39300,2021-01-22,54,Moderate,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148317,39300,2021-01-23,32,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148318,39300,2021-01-24,37,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148319,39300,2021-01-25,35,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148320,39300,2021-01-26,33,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148321,39300,2021-01-27,35,Good,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148322,39300,2021-01-28,33,Good,Ozone,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148323,39300,2021-01-29,32,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148324,39300,2021-01-30,35,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148325,39300,2021-01-31,45,Good,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148326,39300,2021-02-01,39,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148327,39300,2021-02-02,37,Good,Ozone,6,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148328,39300,2021-02-03,36,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148329,39300,2021-02-04,38,Good,Ozone,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148330,39300,2021-02-05,58,Moderate,PM2.5,7,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
148331,39300,2021-02-06,46,Good,PM2.5,8,Providence,RI,Rhode Island,41.823,-71.4187,1204385.0,3764.0,America/New_York
